# atom-map.tsv — what happened to atoms that left the corpus, one row each.
#
# sha1 <TAB> disposition <TAB> target <TAB> rationale
#
# Dispositions: MOVED · RENUMBERED · NORMALISED · MERGED · DOC
# There is deliberately no DELETED. See the header of diff-atoms.sh.
#
# The rationale field is written for a human reviewer, and it is a human reviewer who has
# to read it. Say what changed and why, in the plainest words available. A row that
# describes a change of MEANING as a change of wording is the failure this file exists to
# prevent, and no checker can catch it.
59dd6b17c942acdc3f59e58ecaf7534a3880bbf0	NORMALISED	67c8e2c61329e0bb13eefb954c3e97ce709162ba	scoring.md, the second statement of the same count inside «Why context-aware evaluation». The number is dropped rather than restated: one place in a file is enough to carry a figure, and the second copy is where the first one goes stale unnoticed. The sentence keeps its meaning — the rubric evaluates against the whole corpus — and loses only the duplicated number.
7d4ba9c891e0699d6ed045008db4cd96195fa9d6	NORMALISED	3568854daba830ac5227e04347bb24f5766def3c	SKILL.md frontmatter, line 4 of the folded `description`. THE STRING WAS REWRITTEN ON PURPOSE and these three rows are one change, not three. On hosts with no instruction file — the Claude apps, ChatGPT — this description is the ENTIRE trigger, and the old wording contained no Russian at all: a user typing «вычитай» or «проверь текст» got nothing. The new one leads with the six phrases people actually type, inside the first 100 characters so a truncating picker still shows them, and keeps «Also any Russian output» because that clause carries the always-on semantics and is the easiest thing to lose in a rewrite. 210 characters against our own 250-character style budget. Approved in the v2 plan; `tools/check-version.sh` now fails if any of the six phrases goes missing again.
d2d1a428e9edfba03a9c8b8cf0ace6b6f0d111fb	NORMALISED	49782c0259cd53f086f8e6abbf23373369f01edb	SKILL.md frontmatter, line 5 of the folded `description`. THE STRING WAS REWRITTEN ON PURPOSE and these three rows are one change, not three. On hosts with no instruction file — the Claude apps, ChatGPT — this description is the ENTIRE trigger, and the old wording contained no Russian at all: a user typing «вычитай» or «проверь текст» got nothing. The new one leads with the six phrases people actually type, inside the first 100 characters so a truncating picker still shows them, and keeps «Also any Russian output» because that clause carries the always-on semantics and is the easiest thing to lose in a rewrite. 210 characters against our own 250-character style budget. Approved in the v2 plan; `tools/check-version.sh` now fails if any of the six phrases goes missing again.
77986ec1fbc3669c9a71b097e5ee7a5a3833a748	NORMALISED	56ed8177a5b0f4ad1652015ed3828b35bc8b0c41	SKILL.md frontmatter, line 6 of the folded `description`. THE STRING WAS REWRITTEN ON PURPOSE and these three rows are one change, not three. On hosts with no instruction file — the Claude apps, ChatGPT — this description is the ENTIRE trigger, and the old wording contained no Russian at all: a user typing «вычитай» or «проверь текст» got nothing. The new one leads with the six phrases people actually type, inside the first 100 characters so a truncating picker still shows them, and keeps «Also any Russian output» because that clause carries the always-on semantics and is the easiest thing to lose in a rewrite. 210 characters against our own 250-character style budget. Approved in the v2 plan; `tools/check-version.sh` now fails if any of the six phrases goes missing again.
5abfb7ce37b0477dedd1d53b05eba9b7128559df	NORMALISED	ff1576e376d682d314bfdea6714ac2dce11ded90	scoring.md, the rule-source line of T — Typography. The per-file rule counts are gone. They were unverifiable — no reproducible definition produced 171 for editorial-grammar.md — and adding §I, §J and §K made that one wrong for certain. Same decision as the corpus size on 28.07.2026: a figure nobody can recompute is a figure that drifts, and the file references carry everything a reader needs. Typography's 96 was accurate (R1…R96, no gaps, verified) and goes with the rest for consistency, not for being wrong.
89110d3041eaa8f8712173df454cae9d024ddaf8	NORMALISED	88a10b35cb5379bdf7a864d9536e6a385231c4ce	scoring.md, the rule-source line of Г — Grammar. The per-file rule counts are gone. They were unverifiable — no reproducible definition produced 171 for editorial-grammar.md — and adding §I, §J and §K made that one wrong for certain. Same decision as the corpus size on 28.07.2026: a figure nobody can recompute is a figure that drifts, and the file references carry everything a reader needs. Typography's 96 was accurate (R1…R96, no gaps, verified) and goes with the rest for consistency, not for being wrong. The line also names the three new sections, so a reader of the rubric knows they exist.
1750ae7f6e6c29fea5ac35ee91c2ffd9ac37a48a	NORMALISED	ee0eb1bb7400856ae497c9660dc23cebbda4111b	The anglicism table's third column header. THE MEANING IS DELIBERATELY CHANGED. Before: «When anglicism OK». After: «Replace when». The old header could not be read consistently down its own column — «Дедлайн|IT context» only parses as «where the anglicism is fine», and «Апрувить|Any formal text» only as «where it must be replaced», so one column carried two opposite meanings at once. Measured cost of that on 31.07.2026: an agent proofreading an internal engineering announcement read «Тимлид → Руководитель группы, OK: Formal HR documents» backwards and had to overrule the table by judgement. The rewrite states the condition for replacing, which is what every row was already trying to say.
8b71e7a24c9e088d3324233a43cc0e16558a4343	NORMALISED	bc76d588c52f328ca5274293043723a17662966c	«Дедлайн», the condition column. THE MEANING IS DELIBERATELY CHANGED, and it is the same change as the header above: «IT context» stated where the anglicism is acceptable, «Non-IT context» states where it must be replaced. The rule's effect on any given text is identical; what changed is that it now says so in the same direction as the other ten rows.
a415ebf84c70e07827e9f0a222f8700eef42b076	NORMALISED	96bcdced35c1645ac8612ed1727bd06ffca98703	«Кейс», the condition column. Same inversion as «Дедлайн»: «Legal/marketing term» named where the anglicism belongs, «Outside legal/marketing use» names where it must go. These two rows were the only ones written in the acceptance direction; the remaining nine already read as replacement conditions, which is why the incoherence was invisible for so long.
2ac1a3b5ed515c05a46dcc64b79a8b5bdec8911d	NORMALISED	2763d8c5f0bcbf7b7e49ec6c1384129a311d3cee	R59, the date rule. THE MEANING IS DELIBERATELY NARROWED: an exception was appended for a year-first date inside a table cell. R59 chose between two Russian forms and said nothing about a third, so a literal reading converted «2026-07-13» to «13.07.2026» — measured on 31.07.2026 in a field report addressed to a vendor's engineering team, where it turned an unambiguous machine-readable date into an ambiguous one for a non-Russian reader. Two agents read the same rule text and reached opposite verdicts on the same date, which is the defect. The discriminator is deliberately two properties of the characters on the page — year-first ordering, and position inside a cell — because an earlier draft keyed on who reads the document, and that is a claim an author makes in a heading rather than a property of the text.
7e8133a5ed3e22e915464459fbfaf071a7b8f9f2	NORMALISED	b1d979e4185bf25c8a0fd41e337a41132a6d8c3b	The always-on dash budget in SKILL.md. THE MEANING IS DELIBERATELY EXTENDED, not reworded. Before: «max 1-2 per paragraph» and nothing else — a bare counter on the only file loaded on every turn. After: the same counter plus what it counts (a parallel row is one dash, prescribed dialogue dashes are none), a floor (trim to the limit, not to zero) and the wholeness of a row. Measured cause, 01.08.2026: across ten before/after pairs the dash count fell in seven, and one paragraph of three anaphoric «— потому что» went to ZERO against this rule's own budget of one to two. The full statement lives in addenda.md as AD-1.6…AD-1.9, but the cutting happens on the self-initiated path, where ru-check/SKILL.md loads exactly three things and the addenda file is not one of them — so the correction has to exist here too or it never reaches the place that does the damage. Cost stated rather than hidden: +25 words, and the file's word budget is now a gate in check-dogfood.sh rather than a sentence in CLAUDE.md that had been false since it was written.
e3c9141ed601ac298165205d3d62dced5ebbdf4b	NORMALISED	76e3bd4b969c1210d9c9d8f4934a7076a0906f31	AD-7.1, the test itself. THE MEANING IS DELIBERATELY WIDENED, not reworded, and this row must not be read as cosmetic. Before: the test was stated over exactly two surface forms, a «без [vice]» phrase and a «[virtue] говоря» qualifier, and clause (2) was denial-polarity only — «denies a fault the text never raised». After: the frame names every family its own trigger list already charges, and clause (2) admits the positive polarity as well. Measured cause, 01.08.2026: four probes, three independent readings each. Six readings of six flagged «мы честно скажем», six of six named a line of the TRIGGER LIST as the decider, and six of six reported that AD-7.1 applied literally returns does-not-apply — a bare manner adverb is neither of the two named forms. The list was charging what the test did not authorise, so a reader taking the rule at its word would release the whole announced-sincerity family. The opposite repair — «triggers are candidates, AD-7.1 decides» — was rejected by the arbiter because under the literal AD-7.1 it sterilises that family, and AD-10's own record dates that blindness at a year of misses. Written against an inventory of 74 positions (25 from the rule's body, 39 from ten live prose files, 10 from the golden set), each accounted for by name; no verdict moved on any of them. The last sentence, binding the AD-7.3/7.4/7.5/7.7 carve-outs to every branch, is load-bearing rather than tidy: without it seven of the thirty-six positions those carve-outs release today would have flipped to findings. Clause (1) reads «product, delivery or method» and the word «product» is not decoration: triggers 424 and 426 both say «about one's own product or method», and before this widening the list charged them WITHOUT passing through clause (1) at all. Stating the frame without «product» therefore narrowed the rule silently — «Это работает, и без всякой магии», an example in AD-7's own Wrong table, and the product tricolon of golden case 14 would both have stopped being findings. Caught on review the same day and corrected before the rule shipped anywhere.
c5a9e0acd284159153d2377399ff451746c9d76e	NORMALISED	06c14971a235b4c01f2c25fdd2d55ecafe786b39	AD-7.7, the positive-polarity rule. Its first sentence restated the AD-7.1 test in the positive polarity, and once AD-7.1 admits that polarity itself the restatement is a second, divergent copy: AD-7.1's clause (2) now requires an objection the text never raised, and AD-7.7's copy carried no such gate, so two texts calling themselves «the same test» would decide differently on a positive flourish where the text HAS raised the vice. The rest of the rule — the example «Объясню чётко, по делу» → «Объясню», the preview carve-out and the genre-label carve-out — is byte for byte unchanged, and both carve-outs are now quoted from AD-7.1 as well, so the positive branch cannot bypass them by entering the rule directly. AD-7.7 keeps its generative force through AD-7.1's «whatever its surface form»: the one live corpus finding it alone used to catch — a noun-form flourish outside the trigger list — is still a finding.
44adfc463c879e8c1cb7ca90bd80b68ccbff2b1e	NORMALISED	d4185c683a3824bf0737dc1212953019c640e822	The uppercase line in the anti-patterns summary table. THE MEANING IS DELIBERATELY NARROWED, and this row must not be read as cosmetic. Before: «CAPS LOCK ДЛЯ ВЫДЕЛЕНИЯ → полужирный или курсив», unconditioned, the only statement about uppercase anywhere in the corpus — no severity, no trigger, no carve-outs. After: the entry names a band of three words or more, exempts one and two words in its own text, and points at AD-18 for everything else. Measured cause, 09.08.2026: over two live corpora the check converted sixteen uppercase fragments, and every one of them was one or two words long — «РАБОТАЙ», «ПОСЛЕ», «ПОЛНОСТЬЮ» in the director's own message, «БЕЗ», «УЖЕ», «НИКОГДА» in a working plan where they were risk markers. Three blind judges independently named uppercase turned into italics as a reason the checked text reads deader. Two runs over the same source disagreed with each other — six conversions in one, none in the other — and inside one run the same word was lowered in prose and kept in a status-table cell: the unconditioned line was not deciding, it was making each run guess. The director ruled on 09.08.2026 that «СРОЧНО: сервер лежит» is deliberate emphasis and stays. The longest uppercase run measured in the live corpora is two words, so under the new threshold none of the sixteen conversions happens, which is the intended outcome and is verifiable by rerunning the count.
b10c17f97a39ec942172464b47fe2095813afdc3	NORMALISED	af85dca144b58a418b83fdc698f840c2868b92d7	The always-on line of SKILL.md. THE MEANING IS DELIBERATELY NARROWED, and not in scope but in VOLUME. Before: «Apply these rules to ALL Russian text output without exception» — the typography table applies everywhere, and nothing said how loudly. After: «Apply to ALL Russian text output — silently: fix, don't announce». The scope is untouched: every Russian output still gets the typography, which is the product's standing promise. What changed is that a skill raised on an ordinary task must not narrate — no list of edits nobody asked for, no announcement of its own presence. Owner's complaint, 09.08.2026: «рутекст постоянно вызывается даже там, где не нужен… не так агрессивно пушить на вызовы». The arbiter's reading, which this row follows: what a user experiences as an unwanted invocation is usually not the loading but the noise, and cutting the noise costs nothing that the scope was carrying.
7ba1cbfe55ddb5f1da299d1898752387a78c9d95	NORMALISED	cb0ae9d961a31329d6f7aeb0c0a32d3188725408	The stop-word table heading in SKILL.md. THE MEANING IS DELIBERATELY NARROWED. Before: «Top Stop-Words (remove or replace)» — an unconditional instruction sitting next to the always-on typography, so a model was entitled to rewrite «является» in text the user merely dictated. After: «(when writing or editing on request)». Typography stays always-on because it is mechanical and reversible; lexical substitution is neither, and it changes the author's words rather than their punctuation. This is the same boundary the owner drew on 09.08.2026 for capitals and intensifiers: touch the mechanics, leave the voice.
